imdbID,movieTitle,sceneAddress,sceneDescription,sceneLat,sceneLon
tt0096895,Batman (1989),"Acton, London, England, UK",Axis Chemical Works,51.5084214,-0.2745505
tt0372784,Batman Begins (2005),"Mentmore Towers, Mentmore, Buckinghamshire, England, UK",Wayne Mansion,51.8682355,-0.6906331
tt0372784,Batman Begins (2005),"Coalhouse Fort, East Tilbury, Essex, England, UK",Bhutanese prison,51.46502,0.4328
tt0372784,Batman Begins (2005),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt0372784,Batman Begins (2005),"St. Pancras Chambers, St. Pancras Station, St. Pancras, London, England, UK",Arkham Asylum Stairwell,51.529797,-0.1257718
tt0372784,Batman Begins (2005),"Senate House, University College London, Malet Street, Bloomsbury, London, England, UK",Gotham City courthouse: exterior,51.5210743,-0.1287353
tt0064072,Battle of Britain (1969),"The Jackdaw Pub, Denton, Barham, Kent, England, UK",Nr Hawkinge,51.1813736,1.1688854
tt0064072,Battle of Britain (1969),"Bentley Priory, Middlesex, England, UK",Nr Stanmore,51.626537,-0.3332439
tt0064072,Battle of Britain (1969),"Old War Office Building, Whitehall, Westminster, London, England, UK",location,51.5054188,-0.1259695
tt0064072,Battle of Britain (1969),"Bermondsey, London, England, UK",Rephidim Street - blitz scene,51.4985821,-0.0691276
tt0064072,Battle of Britain (1969),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0115640,Beautiful Thing (1996),"Thamesmead, London, England, UK",closing title: Filmed on Location in Thamesmead,51.503559,0.119933
tt0057877,Becket (1964),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt0230030,Bedazzled (2000),"Richmond Theatre, The Green, Richmond, Surrey, England, UK",Lincoln assasination scene,51.462149,-0.3039493
tt0066817,Bedknobs and Broomsticks (1971),"Dorset, England, UK",castle,50.7487635,-2.3444786
tt0276816,Below (2002),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0276816,Below (2002),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt0286499,Bend It Like Beckham (2002),"Bara Hall Park, Hayes, Middlesex, England, UK",Jess and Juliette meet,51.5175362,-0.4219608
tt0286499,Bend It Like Beckham (2002),"Gunnersbury Park, London, England, UK",wedding crashing scene,51.4978968,-0.2925109
tt0286499,Bend It Like Beckham (2002),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt0286499,Bend It Like Beckham (2002),"Twickenham Film Studios, St Margarets, Twickenham, Middlesex, England, UK",studio,51.455612,-0.31888
tt0286499,Bend It Like Beckham (2002),"Yeading Football Club, Middlesex, England, UK",Hounslow Harriers practice pitch,51.508671,-0.394843
tt0420901,Beyond the Gates (2005),"Charterhouse School, Godalming, Surrey, England, UK",Boarding School at the end,51.1966247,-0.6219691
tt0039192,Black Narcissus (1947),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio Asian scenes,51.5474923,-0.5346549
tt0039192,Black Narcissus (1947),"Lower Beeding, Horsham, West Sussex, England, UK",Forest,51.0328298,-0.2613256
tt0019702,Blackmail (1929),"Elstree, Hertfordshire, England, UK",studio,51.644142,-0.298193
tt0083658,Blade Runner (1982),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt0083658,Blade Runner (1982),"London, England, UK",Leon's Bathroom,51.5073509,-0.1277583
tt0038363,Blithe Spirit (1945),"Denham Studios, Denham, Buckinghamshire, England, UK",studio,51.5522478,-0.4856777
tt1297919,Blitz (2011),"Brixton, Lambeth, London, England, UK", proponent's legs shown in grey trakkies,51.4612794,-0.1156148
tt1297919,Blitz (2011),"Three Mills Studios, Three Mill Lane, Bow, London, England, UK",studio as 3 Mills Studios,51.5273218,-0.0057273
tt1297919,Blitz (2011),"Tooting Broadway, London, England, UK",2nd copper murdered,51.427867,-0.1678142
tt1297919,Blitz (2011),"Dalston, London, England, UK",Peacock's Gym,51.5476228,-0.0701132
tt1297919,Blitz (2011),"76 Shoe Lane, London, England, UK",Top floor fire location,51.5158579,-0.1068564
tt0060176,Blow-Up (1966),"Maryon Park, Woolwich Road, Charlton, London, England, UK",scenes where Thomas first photographs Jane and where mime artists play tennis at the end,51.4890964,0.043399
tt0060176,Blow-Up (1966),"Consort Road, Peckham, London, England, UK",railway arch where Thomas mingles with the down-and-outs,51.469202,-0.0628019
tt0060176,Blow-Up (1966),"Economist Plaza - 25 St James's Street, London, England, UK",where mimes appear at start of film,51.5090908,-0.1222365
tt0060176,Blow-Up (1966),"El Blason Restaurant - 8-9 Blacklands Terrace, Chelsea, London, England, UK",where Thomas shows Ron his portfolio of photos,51.4916908,-0.1613259
tt0060176,Blow-Up (1966),"Notting Hill, London, England, UK",studio,51.5110287,-0.205389
tt0060176,Blow-Up (1966),"Clevely Close, Greenwich, London, England, UK",antique shop,51.491531,0.0439464
tt0060176,Blow-Up (1966),"77 Pottery Lane, Notting Hill, London, England, UK",studio exteriors: Thomas' studio,51.5098286,-0.2110356
tt0112573,Braveheart (1995),"Aonach Eagach, Highland, Scotland, UK",opening sequence,56.6666667,-5.0333333
tt0088846,Brazil (1985),"Debenham House, Addison Road, Holland Park, London, England, UK",Dr. Jaffe's surgery,51.500976,-0.208309
tt0443456,Breaking and Entering (2006),"Rowley Way, South Hampstead, London, England, UK",Amira's flat,51.5400429,-0.1831912
tt0443456,Breaking and Entering (2006),"Hungerford Bridge, London, England, UK",sunset,51.5059336,-0.1202216
tt0443456,Breaking and Entering (2006),"Primrose Hill, London, England, UK",sunset,51.538449,-0.154993
tt0443456,Breaking and Entering (2006),"Alexandra Park, Haringey, London, England, UK",Miro and the cop,51.586746,-0.133706
tt0361411,Bride & Prejudice (2004),"Buckinghamshire, England, UK",Morris dancers scene in fantasy wedding sequence during 'No Life Without Wife',51.8137073,-0.8094705
tt0361411,Bride & Prejudice (2004),"Little Venice, Paddington, London, England, UK",Wickham's narrrowboat,51.5231444,-0.1862595
tt0361411,Bride & Prejudice (2004),"RAF Halton, Halton, Wendover, Buckinghamshire, England, UK",Punjabi wedding song,51.774854,-0.7278917
tt0361411,Bride & Prejudice (2004),"Somerset House, Strand, London, England, UK",fountain scene during 'Take Me to Love',51.511059,-0.117148
tt0361411,Bride & Prejudice (2004),"Stoke Park House, Park Road, Stoke Poges, Buckinghamshire, England, UK",exterior of Darcy's hotel in Beverley Hills,51.5346796,-0.6027663
tt0361411,Bride & Prejudice (2004),"Turville, Buckinghamshire, England, UK",wedding scene in 'No Life Without Wife',51.6137826,-0.892971
tt0361411,Bride & Prejudice (2004),"Ealing Studios, Ealing, London, England, UK",interiors/Garba scenes,51.50851,-0.3068
tt0243155,Bridget Jones's Diary (2001),"Stansted Airport, Essex, England, UK", New York,51.8860181,0.2388661
tt0243155,Bridget Jones's Diary (2001),"Globe Tavern, 8 Bedale Street, The Borough, London, England, UK", Bridget's flat,51.5054726,-0.0898899
tt0243155,Bridget Jones's Diary (2001),"Bedale Street, Southwark, London, England, UK",Bridget's home,51.5054024,-0.0899285
tt0243155,Bridget Jones's Diary (2001),"Clink Street, Southwark, London, England, UK",Daniel's apartment,51.5071122,-0.0918982
tt0243155,Bridget Jones's Diary (2001),"Momo Restaurant, 25-27 Heddon Street, London, England, UK",Bridget gets advice from her friends,51.5111056,-0.1403264
tt0243155,Bridget Jones's Diary (2001),"Royal Courts of Justice, Strand, Holborn, London, England, UK",Extradition case,51.5136609,-0.1132125
tt0243155,Bridget Jones's Diary (2001),"Shere, Surrey, England, UK",area outside Bridget's parents' house,51.2194368,-0.4648081
tt0243155,Bridget Jones's Diary (2001),"Snowshill, Worcestershire, England, UK",The Darcy and Bridgets Village in the snow,52.0016825,-1.854573
tt0243155,Bridget Jones's Diary (2001),"Wrotham Park, Barnet, Hertfordshire, England, UK",Darcy family home,51.6772904,-0.1966039
tt0243155,Bridget Jones's Diary (2001),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt0243155,Bridget Jones's Diary (2001),"Royal Exchange, Cornhill, London, England, UK",Bridget and Mark kiss in the snow,51.5135834,-0.0872866
tt0243155,Bridget Jones's Diary (2001),"Gloucester, Gloucestershire, England, UK",scenes in Bridget Jones's apartment,51.8642449,-2.238156
tt0243155,Bridget Jones's Diary (2001),"Institute Of Contemporary Arts, Nash House, The Mall, St James's, London, England, UK",Book launch,51.5063335,-0.1309615
tt0243155,Bridget Jones's Diary (2001),"212 Strand, London, England, UK",Bridget buys her cigarettes,51.5131742,-0.113134
tt0243155,Bridget Jones's Diary (2001),"Shad Thames, Southwark, London, England, UK",Bridget and Daniel kiss,51.5019693,-0.072369
tt0243155,Bridget Jones's Diary (2001),"Cantina Del Ponte, 36c Shad Thames, London, England, UK",Bridget's date with Daniel,51.5034662,-0.0730808
tt0243155,Bridget Jones's Diary (2001),"Primrose Hill, London, England, UK",terrace house - dinner scene,51.538449,-0.154993
tt0243155,Bridget Jones's Diary (2001),"Snowshill, Gloucestershire, England, UK",Bridget's parents' home,52.0016825,-1.854573
tt0243155,Bridget Jones's Diary (2001),"Syon House, Syon Park, Brentford, Middlesex, England, UK",The Darcy's ruby wedding anniversary party,51.4768,-0.312492
tt0325123,Bright Young Things (2003),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0039220,Brighton Rock (1947),"Welwyn Studios, Welwyn Garden City, Hertfordshire, England, UK", Great Britain interiors,51.8136346,-0.2048391
tt0039220,Brighton Rock (1947),"Brighton Pavilion, Brighton, East Sussex, England, UK",Kolly Kibber running,50.8223517,-0.1376855
tt0039220,Brighton Rock (1947),"Brighton Station, Brighton, East Sussex, England, UK",Opening Scenes where Kolly Kibber arrives in Brighton,50.829,-0.14125
tt0039220,Brighton Rock (1947),"Church Street, Brighton, East Sussex, England, UK",Kolly Kibber running,50.8246977,-0.141302
tt0039220,Brighton Rock (1947),"Clock Tower, Brighton, East Sussex, England, UK",Kolly Kibber gets off bus,50.8237123,-0.1435915
tt0039220,Brighton Rock (1947),"Dr Brighton's, Little East Street, Brighton, East Sussex, England, UK",Star and Garter Pub,50.819998,-0.140003
tt0039220,Brighton Rock (1947),"Little East Street, Brighton, East Sussex, England, UK",Star and Garter Pub,50.8201766,-0.139821
tt0039220,Brighton Rock (1947),"Palace Pier, Brighton, East Sussex, England, UK",Death of Kolly Kibber,50.8168555,-0.136738
tt0039220,Brighton Rock (1947),"Queens Road, Brighton, East Sussex, England, UK",Kolly Kibber runs for his life,50.8283354,-0.1413116
tt0039220,Brighton Rock (1947),"The Lanes, Brighton, East Sussex, England, UK",Kolly Kibber runs for his life,50.8218163,-0.140746
tt0058997,Bunny Lake Is Missing (1965),"Hammersmith, London, England, UK",Dolls hospital,51.4911875,-0.2237315
tt0058997,Bunny Lake Is Missing (1965),"South Hampstead High School - 5 Netherhall Gardens, Hampstead, London, England, UK",The Little People's Garden School,51.5462343,-0.1761318
tt0058997,Bunny Lake Is Missing (1965),"Warrington Arms - 93 Warrington Crescent, Maida Vale, London, England, UK",Pub,51.5272232,-0.1831751
tt0043379,Captain Horatio Hornblower R.N. (1951),"Portsmouth, Hampshire, England, UK", H.M.S. Victory scene,50.8197675,-1.0879769
tt1535109,Captain Phillips (2013),"Longcross Studios, Chobham Lane, Longcross, Surrey, England, UK",studio,51.3832643,-0.5938267
tt0090798,Caravaggio (1986),"Limehouse Studios, Limehouse, London, England, UK",studio,51.518688,-0.0158565
tt0071281,Carry on Dick (1974),"St Marys Church, Hitcham Lane, Burnham, Buckinghamshire, England, UK",Reverend Flasher's church,51.5346962,-0.6749412
tt0071281,Carry on Dick (1974),"Stoke Poges, Buckinghamshire, England, UK",The Stocks,51.5477849,-0.5851327
tt0071281,Carry on Dick (1974),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio studio: made at,51.5474923,-0.5346549
tt0065525,Carry On Up the Jungle (1970),"Fulmer, Buckinghamshire, England, UK", Prof Tinkle's lecture,51.5614826,-0.5597067
tt0065525,Carry On Up the Jungle (1970),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0062782,Carry On Up the Khyber (1968),"Pass of Llanberis, Snowdonia, Gwynedd, Wales, UK",Khyber Pass,53.0833333,-4.05
tt0062782,Carry On Up the Khyber (1968),"Snowdonia, Gwynedd, Wales, UK",The Himalayas,52.8525184,-3.9371904
tt0062782,Carry On Up the Khyber (1968),"Heatherden Hall, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",British Colonial House,51.5468238,-0.5334055
tt0062782,Carry On Up the Khyber (1968),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0460740,Cashback (2006),"The Spread Eagle, Kingsland Road, Shoreditch, London, England, UK",Stripper pub,51.5274482,-0.0781989
tt0460740,Cashback (2006),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0381061,Casino Royale (2006),"Millbrook Test Track, Bedfordshire, England, UK",car chase where Bond rolls Aston Martin after leaving Casino Royale,52.039624,-0.527043
tt0381061,Casino Royale (2006),"Paddock Tank, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio exteriors: Venetian Sinking house,51.5474923,-0.5346549
tt0381061,Casino Royale (2006),"Albert R. Broccoli 007 Stage, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio Venetian Piazza,51.5480318,-0.5349938
tt0381061,Casino Royale (2006),"Black Park, Iver Heath, Buckinghamshire, England, UK",Ugandan rebel camp,51.5395974,-0.5503115
tt0381061,Casino Royale (2006),"Canary Wharf, Isle of Dogs, London, England, UK",M's home,51.4921822,-0.0241566
tt0381061,Casino Royale (2006),"Dunsfold Park Aerodrome, Dunsfold Park, Dunsfold, Surrey, England, UK",exteriors Miami International Airport,51.1200141,-0.5346179
tt0381061,Casino Royale (2006),"D Stage, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio Miami airport miniatures,51.5474923,-0.5346549
tt0381061,Casino Royale (2006),"Eton College, Eton, Berkshire, England, UK",cricket ground - opening sequence,51.4957355,-0.6044396
tt0381061,Casino Royale (2006),"Playing Field, Eton College, Eton, Berkshire, England, UK",cricket ground - opening sequence,51.4957355,-0.6044396
tt0795493,Cassandra's Dream (2007),"Tower Bridge, London, England, UK",Long shot,51.5041646,-0.0762572
tt0092732,Castaway (1986),"Charles House, Kensington High Street, Kensington, London, England, UK",Tax Office,51.496127,-0.206404
tt1020558,Centurion (2010),"Ealing Studios, Ealing, London, England, UK",studio,51.50851,-0.3068
tt1020558,Centurion (2010),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt0103939,Chaplin (1992),"Wilton's Music Hall, Grace's Alley, Ensign Street, Whitechapel, London, England, UK",music hall scenes,51.5107013,-0.0668967
tt0103939,Chaplin (1992),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt0103939,Chaplin (1992),"Smithfield Market, Holborn, London, England, UK",Covent Garden scene with Hetty,51.5193462,-0.1013821
tt0103939,Chaplin (1992),"St. Pancras Chambers, St. Pancras Station, St. Pancras, London, England, UK",asylum,51.529797,-0.1257718
tt0367594,Charlie and the Chocolate Factory (2005),"Compair Factory, High Wycombe, Buckinghamshire, England, UK",Compressed Air Factory,52.2866854,-1.8906414
tt0367594,Charlie and the Chocolate Factory (2005),"Albert R. Broccoli 007 Stage, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio interiors: chocolate river/room,51.5480318,-0.5349938
tt0206634,Children of Men (2006),"Tate Modern, Bankside, Southwark, London, England, UK", 17 mins,51.5075953,-0.0993564
tt0062803,Chitty Chitty Bang Bang (1968),"Hambleden, Buckinghamshire, England, UK", waving at the villagers and nearly running them over,51.5725454,-0.8697048
tt0062803,Chitty Chitty Bang Bang (1968),"Cobstone windmill, Ibstone, Buckinghamshire, England, UK",Caractacus Potts' windmill,51.6170242,-0.8896583
tt0062803,Chitty Chitty Bang Bang (1968),"Heatherden Hall, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",Truly's house and grounds,51.5468238,-0.5334055
